"child_TNW","r_2_i_verbs","num_pos_tags","n_dos","repetition","fillers","average_syl","verb_utt","present_progressive","propositions_in","propositions_on","plural_s","possessive_s","articles","regular_past_ed","contractible_copula","contractible_aux","word_errors","n_v","n_aux","n_3s_v","det_pl_n","pro_aux","pro_3s_v","Stage3","Stage2","Stage1","Stage5","Stage4"
0.468174705955319,-0.548253318409381,0.99518280501053,-0.553453995335403,-0.313564294281402,0.247716855910406,-0.160310792689798,0.366258180882836,1.75667840081244,2.37188638423248,1.82880805295974,1.40630893698686,2.09957225527315,-0.454555352392675,-0.152944026162769,2.33057765049139,3.89153812704225,1.07121471619112,-0.590429354720879,0.831280501423529,3.76273236241013,9.36324793995218,9.3692776217138,-0.722864310243752,-1.04081890200933,-0.215585707477495,2.65405868779972,3.6011801909948,8.00975182986685
0.480502383123965,-0.599892560067925,0.261504547474005,-0.0121638240733056,-0.364520877709968,-0.784114665588478,0.966696378165093,1.1057710163927,1.11839334794296,0.480328246269302,0.43235881518972,1.62335199257963,0.390469230401409,-0.15219790573387,0.641531751764455,-0.708563901065147,-0.546097479694763,2.71971229096362,-0.590429354720879,0.146243791917102,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.106235649428794,-0.553800582134975,0.743477885737715,1.54081352778289,-0.815774711312078,0.168062787915348
-0.628988562054173,0.265300416279989,-0.839012838830783,-0.553453995335403,-0.4664340445671,0.454083160210183,-1.40206031566172,0.261114175834039,-0.902842652810384,-0.654606636508607,-0.0331242640669543,0.104050603430242,-0.464082282034461,-0.545262586390317,-0.470734337333659,-0.708563901065147,0.0878504641248098,2.71971229096362,-0.590429354720879,0.488762146670316,2.3874420944245,-0.106400544772184,-0.142498518961427,-0.414549979836273,-0.829165039864809,-1.00477274860235,0.451702273216918,0.0853747729978675,0.780629815070906
-0.900197459764384,-0.402951175637569,-1.20585196759905,-0.553453995335403,-0.364520877709968,-0.268198904839036,0.345127362014964,0.355743780377957,-0.690080968520558,-0.27629500891597,-0.498607343323628,-0.764121618940836,-0.464082282034461,-0.545262586390317,-0.470734337333659,-0.708563901065147,0.0878504641248098,0.246965928804869,-0.590429354720879,-0.538792917589324,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,-0.86614420270796,-0.271287016144732,-0.614269969316451,-0.361417122655135,-0.315614745937376
-0.10711689524816,-0.519972191878482,-0.105334581294258,-0.553453995335403,-0.4664340445671,-0.474565209138813,0.744768289240026,0.667670995356052,0.160965768638744,0.102016618676666,-0.0331242640669543,-0.112992452162528,-0.464082282034461,-0.484791097058556,1.59490268527712,-0.708563901065147,-0.546097479694763,-0.577282858581381,-0.590429354720879,-0.538792917589324,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,-0.625630728608464,0.91499481058808,-0.12124126142754,-0.911958121104168,-0.222788160337711
-0.407090373018545,-0.525104692811231,-0.716733129241362,-0.553453995335403,-0.364520877709968,-0.680931513438589,0.0913443885792467,-0.00875543712453782,0.37372745292857,0.102016618676666,-0.498607343323628,0.321093659023011,-0.464082282034461,-0.545262586390317,0.48263659617901,-0.708563901065147,-0.546097479694763,1.07121471619112,-0.590429354720879,-0.538792917589324,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.414549979836273,-0.833919545252071,-0.018078335875846,0.289373067330121,-0.781142701775796,-0.131269302627251
0.846223472460462,-0.45787734698699,0.506063966652846,-0.553453995335403,0.19600154000426,0.763632616659848,-0.0344307698693151,1.34760222800494,1.65029755866752,2.75019801182512,4.15622344924311,0.972222825801319,0.390469230401409,-0.484791097058556,0.959322062935345,-0.708563901065147,-0.546097479694763,0.659090322497994,-0.590429354720879,-0.538792917589324,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.414549979836273,-0.210221368012735,0.94277375340838,2.47403690970158,-1.03994656560246,0.936681591869346
-1.00703732855932,-0.612357204741586,-2.30636935390383,-0.553453995335403,-0.4664340445671,-0.784114665588478,0.493249046226489,0.16297977112183,-0.796461810665471,0.858639873861939,-0.498607343323628,-0.764121618940836,0.390469230401409,-0.515026841724436,0.00595112942267578,-0.708563901065147,-0.546097479694763,-0.577282858581381,-0.590429354720879,-0.538792917589324,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,-0.974130773452778,-0.409694879659349,-0.176499404238634,-1.03686057638617,-0.287128358971594
0.15998277673917,-0.458716911772731,0.506063966652846,-0.553453995335403,-0.415477461138534,-0.784114665588478,1.34105793223427,-0.587047464892918,0.905631663653135,0.480328246269302,-0.498607343323628,-0.112992452162528,0.390469230401409,-0.454555352392675,-0.470734337333659,-0.708563901065147,-0.546097479694763,0.246965928804869,-0.590429354720879,-0.196274562836111,-0.363138441546768,-0.106400544772184,-0.142498518961427,2.66859332423851,0.060788106194628,0.647844268419525,-0.0602878410919237,-0.583552417549327,-0.254836773530665
-0.600223981993999,3.42618763732845,-1.32813167718847,-0.553453995335403,-0.109737960567137,-0.680931513438589,0.244828274804796,-2.39902915190051,-0.477319284230733,0.858639873861939,0.897841894446394,-0.547078563348067,0.390469230401409,-0.454555352392675,-0.947419804089993,-0.708563901065147,0.0878504641248098,-0.577282858581381,-0.590429354720879,-0.538792917589324,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,-0.398624896121057,-2.12266609224512,0.614785741770074,-0.211032369459554,-0.409324481088205
0.451737803063791,0.460848693336749,-0.227614290883679,-0.0121638240733056,1.92852537657551,0.144533703760518,0.192092479427974,-0.646629067753902,0.905631663653135,1.23695150145458,-0.498607343323628,-0.547078563348067,1.24502074283728,1.66194677421896,-0.788524648504548,-0.708563901065147,-0.546097479694763,-0.165158464888256,4.18668087892987,1.85883556568317,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,1.81133585917294,-1.45864915936571,0.558838583863537,-0.62132429769,0.147091827273524
-0.600223981993999,-0.141193639846503,-0.594453419651941,1.07041651845089,0.19600154000426,-0.474565209138813,-0.461670388175633,-1.16884429282959,1.01201250579805,-1.03291826410124,-0.964090422580302,-0.330035507755297,-0.464082282034461,-0.212669395065631,-1.10631495967544,0.0512214868239866,-0.546097479694763,-0.577282858581381,-0.590429354720879,0.831280501423529,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,0.109092546622687,-0.531903075872274,-1.2361346879995,-0.405402383858439,0.0683108590328285
-0.271485924163439,-0.141193639846503,-1.57269109636731,-0.0121638240733056,0.348871290289959,0.557266312360072,3.47343038136035,-3.4890220042397,-0.796461810665471,-0.27629500891597,-0.498607343323628,3.57673949291455,-0.464082282034461,-0.00101918240446793,-0.629629492919103,-0.708563901065147,-0.546097479694763,-0.577282858581381,-0.590429354720879,-0.196274562836111,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,-0.086932805149094,-0.597860420499719,0.316383360886972,-0.360161427625785,-1.17638850501953
1.03935708143592,0.172915403416886,0.99518280501053,-0.0121638240733056,0.60365420743279,0.0413505516106295,-2.67644541452866,-1.04267148677103,0.692869979363309,3.88513289460303,1.82880805295974,0.104050603430242,1.24502074283728,1.20841060423075,0.323741440593565,0.0512214868239866,0.0878504641248098,-0.577282858581381,0.77445928346505,-0.538792917589324,0.324506692446048,-0.106400544772184,-0.142498518961427,-0.414549979836273,0.652510095867912,-0.815672252769147,2.29669935154203,-0.347702910672081,1.10536202899199
-0.152318378199862,-0.529696930115929,-0.47217371006252,-0.553453995335403,0.19600154000426,-0.268198904839036,-2.4150694996951,-0.811354675663683,3.77791440156578,-1.03291826410124,-0.498607343323628,-0.330035507755297,-0.464082282034461,-0.242905139731512,-0.311839181748214,-0.708563901065147,0.0878504641248098,-0.577282858581381,-0.249207195174397,-0.538792917589324,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.414549979836273,-0.168903471386672,-0.354592169342367,-0.521284548791728,-0.899341315781052,1.02533323871287
1.23249069041137,-0.398191947756929,-0.227614290883679,-0.0121638240733056,5.08783354914661,1.27954837740929,0.112261345949191,-1.79269872278578,0.799250821508222,0.858639873861939,0.897841894446394,-0.330035507755297,2.09957225527315,1.63171102955308,1.27711237410623,0.0512214868239866,-0.546097479694763,-0.165158464888256,0.77445928346505,0.146243791917102,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,1.6382588012526,-1.20717523335929,1.85756684654215,-0.209963002214184,-0.292280815475746
-0.398871921572781,-0.467701724539322,-1.45041138677789,-0.553453995335403,-0.415477461138534,-0.680931513438589,-2.29243129572634,-1.9889675322102,1.4375358743777,-0.654606636508607,0.43235881518972,-0.112992452162528,-0.464082282034461,0.210631030256695,-0.311839181748214,-0.708563901065147,-0.546097479694763,-0.577282858581381,-0.590429354720879,-0.538792917589324,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,-0.585105797337734,-0.947922388802953,-0.253024459258531,-1.34483772010461,0.765926074025045
-0.538585596150769,-0.310329278224761,-1.57269109636731,-0.553453995335403,-0.313564294281402,-0.474565209138813,0.660635419920846,-1.08472908879055,1.01201250579805,-0.654606636508607,1.36332497370307,-0.112992452162528,-0.464082282034461,0.633931455579022,-0.470734337333659,-0.708563901065147,-0.546097479694763,1.07121471619112,-0.590429354720879,-0.538792917589324,0.324506692446048,-0.106400544772184,-0.142498518961427,-0.722864310243752,-0.649869934540958,-0.467983082937556,0.016151883391392,-1.36985376193034,0.713331579523366
0.320242579931567,0.194728531595793,0.0169451282951631,-0.553453995335403,-0.211651127424269,-0.577748361288701,-0.969830892670533,0.103398168260845,-0.477319284230733,2.37188638423248,-0.498607343323628,0.104050603430242,-0.464082282034461,0.5129884769155,-0.470734337333659,0.0512214868239866,-0.546097479694763,0.246965928804869,-0.590429354720879,-0.538792917589324,1.01215182643887,-0.106400544772184,-0.142498518961427,-0.722864310243752,-0.402685841211653,-0.504439254381502,0.653579898823884,-0.378052359744361,0.571954417182079
2.09131886649371,0.283344363939171,0.261504547474005,3.77686737476137,1.87756879314694,0.144533703760518,0.276771468257102,-0.618590666407556,0.692869979363309,0.102016618676666,0.43235881518972,-0.981164674533606,-0.464082282034461,2.8411408161883,-0.152944026162769,-0.708563901065147,-0.546097479694763,-0.577282858581381,2.13934792165098,4.94150075846209,0.324506692446048,-0.106400544772184,-0.142498518961427,0.202078680978685,3.16591039664387,0.0701597575973172,-1.15740943955816,-1.19094614798092,0.816767329480626
-0.172864506814272,0.172915403416886,-0.227614290883679,-0.0121638240733056,0.705567374289922,0.557266312360072,-0.976788407098669,-2.19925554230779,-0.264557599940907,0.858639873861939,-0.498607343323628,-0.547078563348067,0.390469230401409,0.633931455579022,-0.629629492919103,-0.708563901065147,-0.546097479694763,-0.577282858581381,0.77445928346505,-0.538792917589324,-0.363138441546768,-0.106400544772184,9.3692776217138,-0.106235649428794,0.168328987019228,-1.92475838271406,0.365635180820666,0.392338477519423,2.56964211714393
0.501048511738375,0.427598411213599,0.99518280501053,1.61170668971299,1.62278587600411,0.247716855910406,0.0886135713555331,-0.853412277683202,-0.264557599940907,-0.27629500891597,-0.964090422580302,-0.764121618940836,-0.464082282034461,0.0292165622614125,-0.788524648504548,-0.708563901065147,-0.546097479694763,-0.577282858581381,1.45690360255801,0.488762146670316,-0.363138441546768,-0.106400544772184,-0.142498518961427,0.202078680978685,1.36961278541057,-0.470164324596804,-0.866290107017128,0.224175443921638,-0.799935995640421
1.46260733089276,0.0557105367971327,1.48430164336821,3.23557720349928,0.19600154000426,-0.784114665588478,0.1155343984474,0.0613405662413265,1.4375358743777,1.23695150145458,-0.498607343323628,0.75517977020855,1.24502074283728,1.72241826355072,0.00595112942267578,-0.708563901065147,-0.546097479694763,-0.577282858581381,0.77445928346505,3.22890898469602,-0.363138441546768,-0.106400544772184,-0.142498518961427,1.12702167220112,2.06411890432773,0.881816677092427,0.111379757995513,-0.90268934500587,0.421648923339634
1.63930403697669,1.04742353551528,0.628343676242267,1.07041651845089,11.2535801440031,3.75594402900661,0.963086355760275,-1.04968108710762,-0.796461810665471,2.75019801182512,-0.0331242640669543,-0.112992452162528,-0.464082282034461,0.815345923574305,-0.470734337333659,-0.708563901065147,0.0878504641248098,-0.577282858581381,4.86912519802284,0.831280501423529,0.324506692446048,-0.106400544772184,-0.142498518961427,0.202078680978685,4.51325213111391,-2.59325971829068,1.5492680231214,1.84053837562354,-1.80221209051712
-0.707063850788931,-0.036490625687131,-1.57269109636731,-0.553453995335403,1.21513320857558,1.79546413815873,-1.45076851834527,-3.5380892065958,0.160965768638744,0.480328246269302,-0.498607343323628,-1.19820773012638,-0.464082282034461,-0.12196216106799,-1.10631495967544,-0.708563901065147,-0.546097479694763,-0.577282858581381,0.433237123918567,-0.538792917589324,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,0.295367450958688,-2.38863673097407,-0.208952865174365,-0.092849287511971,-0.320216869942961
0.279150322702747,0.621642607742324,0.139224837884584,-0.0121638240733056,0.501741040575657,-0.680931513438589,0.846291919119673,-1.29852189905644,-0.158176757795994,0.102016618676666,-0.498607343323628,2.70856727054348,-0.464082282034461,2.0550114548754,0.00595112942267578,-0.708563901065147,-0.546097479694763,-0.577282858581381,1.7981257621045,0.146243791917102,1.69979696043168,-0.106400544772184,-0.142498518961427,-0.414549979836273,0.769550853112496,-0.299493516161634,0.343359215540671,-0.786352758383374,0.34063301668259
0.579123800473133,-0.35059966895052,-0.227614290883679,-0.553453995335403,0.60365420743279,-0.474565209138813,-2.15113192659085,-1.11627229030519,0.0545849264938316,1.61526312904721,-0.964090422580302,-0.764121618940836,2.95412376770902,0.724638689576664,0.00595112942267578,-0.708563901065147,-0.546097479694763,-0.165158464888256,-0.249207195174397,1.17379885617674,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.414549979836273,0.170871234816969,-1.2856843236977,1.39206199244995,-0.714167053655473,0.372847338363885
-0.287922827054967,0.480195989354596,-0.594453419651941,-0.553453995335403,-0.211651127424269,-0.0618326005392589,-0.965377771499469,-1.33707470090766,0.692869979363309,1.99357475663985,-0.498607343323628,-0.764121618940836,-0.464082282034461,0.5129884769155,-1.10631495967544,-0.708563901065147,-0.546097479694763,-0.577282858581381,0.433237123918567,0.488762146670316,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,0.144009053260015,-1.24162892650483,-0.0296764093071582,-0.81308624220286,0.433644862488381
0.390099417220561,0.344693786451551,1.23974222418937,1.07041651845089,-0.00782479371000455,-0.577748361288701,-1.16421806477219,-0.692191469941714,-0.37093844208582,-0.654606636508607,-0.0331242640669543,0.104050603430242,-0.464082282034461,0.331574008920217,-0.629629492919103,-0.708563901065147,-0.546097479694763,-0.577282858581381,0.0920149643720851,1.17379885617674,1.01215182643887,-0.106400544772184,-0.142498518961427,1.4353360026086,0.815970155261022,0.159449493015756,-0.799965277954617,-0.331476815622493,0.336864259338307
1.24070914185713,0.0268181736998592,-0.105334581294258,0.529126347188792,1.77565562628981,0.144533703760518,0.425235204832414,-0.173481045034319,0.37372745292857,-0.27629500891597,0.43235881518972,-0.547078563348067,2.09957225527315,2.14571868887305,-0.629629492919103,-0.708563901065147,-0.546097479694763,0.246965928804869,2.48057008119746,2.5438722751896,3.76273236241013,-0.106400544772184,-0.142498518961427,0.818707341793642,1.92518002214888,-0.551046653254593,0.293498542721101,-0.799337346338484,1.62276442667041
2.35020008703527,-0.0403685146350944,0.750623385831688,0.529126347188792,0.145044956575694,0.144533703760518,-1.33266422564787,-0.254091448905062,1.22477419008787,3.88513289460303,2.29429113221642,0.972222825801319,1.24502074283728,2.20619017820481,1.43600752969168,-0.708563901065147,-0.546097479694763,-0.577282858581381,3.84545871938339,0.146243791917102,2.3874420944245,-0.106400544772184,-0.142498518961427,0.510393011386163,1.80924568088335,0.0471952456616375,2.5414327685641,-1.24532660514512,1.76693672949624
-0.0865707666337498,0.107476019665437,0.383784257063426,-0.553453995335403,0.246958123432826,-0.371382056988924,-2.07299048545794,-0.706210670614887,0.586489137218396,0.102016618676666,0.43235881518972,0.104050603430242,-0.464082282034461,0.240866774922576,-0.947419804089993,0.0512214868239866,0.0878504641248098,-0.577282858581381,-0.590429354720879,-0.196274562836111,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,-0.21293488902424,-0.596580389380722,-0.0677131215878921,-0.177036732132487,0.548424973509316
0.957172566978276,-0.195681943189614,0.872903095421109,-0.0121638240733056,0.909393708004187,0.350900008060295,-1.01148812961602,0.488926186773099,0.480108295073483,0.858639873861939,1.36332497370307,0.538136714615781,0.390469230401409,1.51076805088956,0.164846285008121,-0.708563901065147,-0.546097479694763,-0.577282858581381,-0.590429354720879,1.17379885617674,2.3874420944245,-0.106400544772184,-0.142498518961427,-0.106235649428794,0.700962322161627,0.437991768833174,0.575666150084757,-0.9205892092123,1.57947711932044
1.52013649101311,-0.207055213636639,0.0169451282951631,-0.553453995335403,2.9986136285754,-0.268198904839036,-2.43831390292783,0.268123776170626,0.692869979363309,3.88513289460303,0.43235881518972,-0.981164674533606,-0.464082282034461,1.08746762556723,1.59490268527712,-0.708563901065147,-0.546097479694763,0.659090322497994,0.433237123918567,-0.196274562836111,-0.363138441546768,-0.106400544772184,-0.142498518961427,0.510393011386163,0.835003035638391,-0.63230650865982,1.89413715079434,-1.00170690803186,0.476012482101254
0.106562842341704,0.0202235077350817,0.628343676242267,1.07041651845089,-0.00782479371000455,0.0413505516106295,-0.410645483684165,0.0262925645583943,-0.0517959156510813,-1.03291826410124,0.897841894446394,0.321093659023011,-0.464082282034461,0.5129884769155,0.641531751764455,0.0512214868239866,-0.546097479694763,-0.577282858581381,0.0920149643720851,0.146243791917102,-0.363138441546768,-0.106400544772184,-0.142498518961427,0.510393011386163,0.481641798406846,0.651471661227885,-0.432427533962437,-0.267334391127941,-0.232336384964532
1.45027965372412,-0.0234027486227323,-0.105334581294258,-0.553453995335403,1.11322004171845,0.66044946450996,1.17543241527149,-0.0402986386391764,1.22477419008787,0.102016618676666,3.69074036998644,0.321093659023011,-0.464082282034461,3.74821315616471,-0.152944026162769,-0.708563901065147,-0.546097479694763,-0.165158464888256,3.16301440029043,-0.196274562836111,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.722864310243752,1.4737188975035,0.15403932268469,0.618273897376401,-1.60622767921541,0.941544622007443
2.14473880089117,0.184296166149865,1.36202193377879,5.40073788854767,2.23426487714691,-0.0618326005392589,0.63704207454937,-0.236567448063596,2.82048682226157,0.480328246269302,2.29429113221642,-0.112992452162528,3.80867528014489,0.754874434242544,-0.470734337333659,-0.708563901065147,-0.546097479694763,-0.165158464888256,2.82179224074394,3.57142733944924,-0.363138441546768,-0.106400544772184,-0.142498518961427,3.90185064586843,3.80971715292655,0.738621315747753,1.02265737577136,-0.48261864216005,0.254342000366431
0.702400572159593,-0.387993602186231,1.36202193377879,-0.553453995335403,0.960350291432753,1.07318207310951,-0.733496533934581,-0.800840275158804,0.692869979363309,0.102016618676666,0.43235881518972,0.972222825801319,-0.464082282034461,0.996760391569588,-0.947419804089993,0.0512214868239866,0.0878504641248098,-0.577282858581381,0.433237123918567,0.488762146670316,3.07508722841732,-0.106400544772184,-0.142498518961427,-0.414549979836273,0.791779246896059,-0.107409830742771,-0.0153570843948023,0.178222955733761,1.50343775053252
-0.131772249585452,-0.364376380864614,-0.594453419651941,-0.553453995335403,-0.160694543995703,-0.784114665588478,-0.623774990489734,-1.04968108710762,2.07582092724718,-0.27629500891597,-0.0331242640669543,-0.547078563348067,-0.464082282034461,0.936288902237827,-0.947419804089993,-0.708563901065147,-0.546097479694763,-0.577282858581381,0.0920149643720851,4.94150075846209,1.01215182643887,-0.106400544772184,-0.142498518961427,-0.106235649428794,0.77220084524978,-0.297690406906418,-1.23495278837603,-1.84774914080593,2.07021551930796
1.24070914185713,-0.45127564419437,0.261504547474005,0.529126347188792,0.960350291432753,-0.474565209138813,1.877625178591,-0.0262794379660035,1.65029755866752,0.480328246269302,0.43235881518972,0.321093659023011,1.24502074283728,0.875817412906066,0.00595112942267578,-0.708563901065147,-0.546097479694763,-0.165158464888256,-0.249207195174397,0.488762146670316,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.414549979836273,0.622079552164415,0.627761815417823,0.544811679208647,-1.04963200886898,0.257651746917929
0.106562842341704,-0.402951175637569,0.139224837884584,-0.553453995335403,-0.211651127424269,-0.784114665588478,-0.930707006007309,-0.646629067753902,-0.0517959156510813,0.102016618676666,0.43235881518972,-0.112992452162528,-0.464082282034461,0.754874434242544,0.323741440593565,-0.708563901065147,-0.546097479694763,-0.577282858581381,-0.249207195174397,0.488762146670316,0.324506692446048,-0.106400544772184,-0.142498518961427,-0.722864310243752,-0.157134445423689,-0.00663444101288142,-0.20807251420464,-1.14863049373173,0.685763044523669
0.620216057701953,0.00931694364562819,-0.105334581294258,-0.553453995335403,-0.0587813771385707,-0.474565209138813,-1.27421325210511,-0.0122602372928306,0.0545849264938316,1.61526312904721,0.43235881518972,-0.764121618940836,-0.464082282034461,0.694402944910783,-0.152944026162769,-0.708563901065147,-0.546097479694763,-0.577282858581381,0.433237123918567,-0.196274562836111,0.324506692446048,-0.106400544772184,4.61338955137619,0.818707341793642,0.0984470557472639,-0.426719340059142,0.211112003467718,-0.620557693877494,2.02733153837571
3.69802612414056,-0.0864406870700809,0.99518280501053,4.85944771728557,3.91583213028959,5.20050815910505,0.993934005097744,0.706223797207277,1.33115503223279,1.99357475663985,-0.0331242640669543,-0.330035507755297,1.24502074283728,3.38538422017415,1.27711237410623,-0.708563901065147,0.0878504641248098,-0.577282858581381,4.18668087892987,4.94150075846209,-0.363138441546768,-0.106400544772184,-0.142498518961427,2.97690765464599,5.55889128725166,0.668393806736048,0.613386046026257,0.738987420251601,-0.655951596200942
0.825677343846052,1.15450616361498,0.139224837884584,-0.553453995335403,1.82661220971838,0.144533703760518,0.228313813737736,-0.793830674822217,-0.477319284230733,0.480328246269302,-0.498607343323628,-0.330035507755297,-0.464082282034461,1.72241826355072,-0.152944026162769,2.33057765049139,-0.546097479694763,-0.577282858581381,4.86912519802284,0.488762146670316,-0.363138441546768,-0.106400544772184,-0.142498518961427,-0.106235649428794,1.79784898754579,-1.3143476495109,0.0422160853601644,0.825864750171458,-0.603925173139378
